======== ABC command line "source /tmp/dyn_ex206_287.scr"
Warning: Detected 2 multi-output cells (for example, "FA_X1").
mapper_extract: wrote 118261 lines to "/mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/ex206/ex206_cfg_winvpair_base.csv".
Loaded 118261 physical records from /mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/ex206/ex206_cfg_winvpair_base.csv
Potential rebuilt: alpha(low/mid/high)=0.200/0.500/0.800 avg_struct=0.7519 avg_slack=0.3128 avg_opt_mid=0.5322
Physical records : 118261
Gate summary     : NAND=89967 AND=24569 INV=3725 OTHER=0
phyopt: accepted (map area 62932.14->62929.48, delay 23.00->23.00).
phyopt: part=high seed=n28967(id=28967 center=28967 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62929.48->63109.03, delay 23.00->23.00).
phyopt: part=high seed=n28968(id=28968 center=28968 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62929.48->62936.40, delay 23.00->23.00).
phyopt: part=high seed=n28969(id=28969 center=28969 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62929.48->62928.15, delay 23.00->23.00).
phyopt: part=high seed=n28971(id=28971 center=28971 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62928.15->62935.60, delay 23.00->23.00).
phyopt: part=high seed=n28973(id=28973 center=28973 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62928.15->62927.62, delay 23.00->23.00).
phyopt: part=high seed=n28991(id=28991 center=28991 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62927.62->62927.35, delay 23.00->23.00).
phyopt: part=high seed=n28994(id=28994 center=28994 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62927.35->62926.56, delay 23.00->23.00).
phyopt: part=high seed=n29032(id=29032 center=29032 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62926.56->62926.02, delay 23.00->23.00).
phyopt: part=high seed=n29035(id=29035 center=29035 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62926.02->62926.02, delay 23.00->23.00).
phyopt: part=high seed=n29037(id=29037 center=29037 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62926.02->62925.76, delay 23.00->23.00).
phyopt: part=high seed=n29039(id=29039 center=29039 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62925.76->62918.31, delay 23.00->23.00).
phyopt: part=high seed=n29041(id=29041 center=29041 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62918.31->62917.51, delay 23.00->23.00).
phyopt: part=high seed=n29043(id=29043 center=29043 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62917.51->62917.51, delay 23.00->23.00).
phyopt: part=high seed=n29044(id=29044 center=29044 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62917.51->62916.71, delay 23.00->23.00).
phyopt: part=high seed=n29046(id=29046 center=29046 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62916.71->62912.46, delay 23.00->23.00).
phyopt: part=high seed=n29049(id=29049 center=29049 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62912.46->63121.00, delay 23.00->23.00).
phyopt: part=high seed=n29050(id=29050 center=29050 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62912.46->62910.86, delay 23.00->23.00).
phyopt: part=high seed=n29090(id=29090 center=29090 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62910.86->62917.25, delay 23.00->23.00).
phyopt: part=high seed=n29091(id=29091 center=29091 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62910.86->62910.60, delay 23.00->23.00).
phyopt: part=high seed=n29093(id=29093 center=29093 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62910.60->62909.80, delay 23.00->23.00).
phyopt: part=high seed=n29095(id=29095 center=29095 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62909.80->62909.80, delay 23.00->23.00).
phyopt: part=high seed=n29100(id=29100 center=29100 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62909.80->63060.62, delay 23.00->23.00).
phyopt: part=high seed=n29107(id=29107 center=29107 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62909.80->62916.18, delay 23.00->23.00).
phyopt: part=high seed=n29108(id=29108 center=29108 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62909.80->62931.34, delay 23.00->23.00).
phyopt: part=high seed=n29113(id=29113 center=29113 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62909.80->62909.80, delay 23.00->23.00).
phyopt: part=high seed=n29116(id=29116 center=29116 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62909.80->62910.33, delay 23.00->23.00).
phyopt: part=high seed=n29135(id=29135 center=29135 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62909.80->62924.69, delay 23.00->23.00).
phyopt: part=high seed=n29136(id=29136 center=29136 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62909.80->62908.73, delay 23.00->23.00).
phyopt: part=high seed=n29138(id=29138 center=29138 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.73->62981.88, delay 23.00->23.00).
phyopt: part=high seed=n29139(id=29139 center=29139 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.73->62909.53, delay 23.00->23.00).
phyopt: part=high seed=n29141(id=29141 center=29141 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.73->62909.27, delay 23.00->23.00).
phyopt: part=high seed=n29142(id=29142 center=29142 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.73->62910.86, delay 23.00->23.00).
phyopt: part=high seed=n29144(id=29144 center=29144 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.73->62910.06, delay 23.00->23.00).
phyopt: part=high seed=n29145(id=29145 center=29145 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.73->62910.06, delay 23.00->23.00).
phyopt: part=high seed=n29159(id=29159 center=29159 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62908.73->62908.47, delay 23.00->23.00).
phyopt: part=high seed=n29161(id=29161 center=29161 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.47->63209.85, delay 23.00->23.00).
phyopt: part=high seed=n29162(id=29162 center=29162 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62908.47->63191.49, delay 23.00->23.00).
phyopt: part=high seed=n29166(id=29166 center=29166 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62908.47->62907.14, delay 23.00->23.00).
phyopt: part=high seed=n29168(id=29168 center=29168 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62907.14->62907.14, delay 23.00->23.00).
phyopt: part=high seed=n29170(id=29170 center=29170 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62907.14->62905.01, delay 23.00->23.00).
phyopt: part=high seed=n29172(id=29172 center=29172 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62927.09, delay 23.00->23.00).
phyopt: part=high seed=n29174(id=29174 center=29174 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62925.76, delay 23.00->23.00).
phyopt: part=high seed=n29175(id=29175 center=29175 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62948.10, delay 23.00->23.00).
phyopt: part=high seed=n29178(id=29178 center=29178 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62916.71, delay 23.00->23.00).
phyopt: part=high seed=n29179(id=29179 center=29179 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62905.01->62905.01, delay 23.00->23.00).
phyopt: part=high seed=n29184(id=29184 center=29184 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62910.06, delay 23.00->23.00).
phyopt: part=high seed=n29185(id=29185 center=29185 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62905.54, delay 23.00->23.00).
phyopt: part=high seed=n29188(id=29188 center=29188 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62922.03, delay 23.00->23.00).
phyopt: part=high seed=n29189(id=29189 center=29189 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62908.20, delay 23.00->23.00).
phyopt: part=high seed=n29193(id=29193 center=29193 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62917.78, delay 23.00->23.00).
phyopt: part=high seed=n29196(id=29196 center=29196 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62908.47, delay 23.00->23.00).
phyopt: part=high seed=n29231(id=29231 center=29231 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->63043.86, delay 23.00->23.00).
phyopt: part=high seed=n29232(id=29232 center=29232 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->63071.53, delay 23.00->23.00).
phyopt: part=high seed=n29233(id=29233 center=29233 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62924.43, delay 23.00->23.00).
phyopt: part=high seed=n29258(id=29258 center=29258 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62933.74, delay 23.00->23.00).
phyopt: part=high seed=n29259(id=29259 center=29259 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62905.01->62905.01, delay 23.00->23.00).
phyopt: part=high seed=n29264(id=29264 center=29264 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62905.01->62905.01, delay 23.00->23.00).
phyopt: part=high seed=n29267(id=29267 center=29267 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62956.35, delay 23.00->23.00).
phyopt: part=high seed=n29268(id=29268 center=29268 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62905.01->62906.34, delay 23.00->23.00).
phyopt: part=high seed=n29332(id=29332 center=29332 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62905.01->62905.01, delay 23.00->23.00).
phyopt: part=high seed=n29341(id=29341 center=29341 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62905.01->62900.75, delay 23.00->23.00).
phyopt: part=high seed=n29366(id=29366 center=29366 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62900.75->62900.75, delay 23.00->23.00).
phyopt: part=high seed=n29368(id=29368 center=29368 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62900.75->62900.22, delay 23.00->23.00).
phyopt: part=high seed=n29370(id=29370 center=29370 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62900.22->63024.98, delay 23.00->23.00).
phyopt: part=high seed=n29383(id=29383 center=29383 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62900.22->62899.16, delay 23.00->23.00).
phyopt: part=high seed=n29405(id=29405 center=29405 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62899.16->62897.83, delay 23.00->23.00).
phyopt: part=high seed=n29407(id=29407 center=29407 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62897.83->62895.97, delay 23.00->23.00).
phyopt: part=high seed=n29409(id=29409 center=29409 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62895.97->62964.33, delay 23.00->23.00).
phyopt: part=high seed=n29417(id=29417 center=29417 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62895.97->62897.30, delay 23.00->23.00).
phyopt: part=high seed=n29464(id=29464 center=29464 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62895.97->62892.24, delay 23.00->23.00).
phyopt: part=high seed=n29474(id=29474 center=29474 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62892.24->63088.82, delay 23.00->23.00).
phyopt: part=high seed=n29478(id=29478 center=29478 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62892.24->62912.72, delay 23.00->23.00).
phyopt: part=high seed=n29523(id=29523 center=29523 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62892.24->62892.24, delay 23.00->23.00).
phyopt: part=high seed=n29525(id=29525 center=29525 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62892.24->62893.04, delay 23.00->23.00).
phyopt: part=high seed=n29526(id=29526 center=29526 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62892.24->62892.24, delay 23.00->23.00).
phyopt: part=high seed=n29529(id=29529 center=29529 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62892.24->62891.98, delay 23.00->23.00).
phyopt: part=high seed=n29532(id=29532 center=29532 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.98->62894.90, delay 23.00->23.00).
phyopt: part=high seed=n29533(id=29533 center=29533 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.98->62900.75, delay 23.00->23.00).
phyopt: part=high seed=n29535(id=29535 center=29535 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62891.98->62891.98, delay 23.00->23.00).
phyopt: part=high seed=n29537(id=29537 center=29537 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62891.98->62891.98, delay 23.00->23.00).
phyopt: part=high seed=n29551(id=29551 center=29551 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.98->63341.52, delay 23.00->23.00).
phyopt: part=high seed=n29552(id=29552 center=29552 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.98->62901.02, delay 23.00->23.00).
phyopt: part=high seed=n29553(id=29553 center=29553 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.98->62893.84, delay 23.00->23.00).
phyopt: part=high seed=n29554(id=29554 center=29554 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62891.98->62891.98, delay 23.00->23.00).
phyopt: part=high seed=n29565(id=29565 center=29565 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.98->62970.18, delay 23.00->23.00).
phyopt: part=high seed=n29579(id=29579 center=29579 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.98->62922.30, delay 23.00->23.00).
phyopt: part=high seed=n29580(id=29580 center=29580 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62891.98->62891.71, delay 23.00->23.00).
phyopt: part=high seed=n29587(id=29587 center=29587 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.71->63020.19, delay 23.00->23.00).
phyopt: part=high seed=n29588(id=29588 center=29588 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.71->62969.91, delay 23.00->23.00).
phyopt: part=high seed=n29589(id=29589 center=29589 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62891.71->62906.07, delay 23.00->23.00).
phyopt: part=high seed=n29593(id=29593 center=29593 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62891.71->62890.11, delay 23.00->23.00).
phyopt: part=high seed=n29596(id=29596 center=29596 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62890.11->62932.14, delay 23.00->23.00).
phyopt: part=high seed=n29597(id=29597 center=29597 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62890.11->62888.52, delay 23.00->23.00).
phyopt: part=high seed=n29599(id=29599 center=29599 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62888.52->62889.58, delay 23.00->23.00).
phyopt: part=high seed=n29658(id=29658 center=29658 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62888.52->62888.52, delay 23.00->23.00).
phyopt: part=high seed=n29659(id=29659 center=29659 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62888.52->62888.52, delay 23.00->23.00).
phyopt: part=high seed=n29661(id=29661 center=29661 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62888.52->62886.66, delay 23.00->23.00).
phyopt: part=high seed=n29663(id=29663 center=29663 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62886.66->62883.73, delay 23.00->23.00).
phyopt: part=high seed=n29665(id=29665 center=29665 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62883.73->62888.52, delay 23.00->23.00).
phyopt: part=high seed=n29666(id=29666 center=29666 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62883.73->63016.20, delay 23.00->23.00).
phyopt: part=high seed=n29667(id=29667 center=29667 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62883.73->62884.79, delay 23.00->23.00).
phyopt: part=high seed=n29668(id=29668 center=29668 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62883.73->62883.73, delay 23.00->23.00).
phyopt: part=high seed=n29671(id=29671 center=29671 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62883.73->62887.99, delay 23.00->23.00).
phyopt: part=high seed=n29676(id=29676 center=29676 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62883.73->62887.72, delay 23.00->23.00).
phyopt: part=high seed=n29705(id=29705 center=29705 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62883.73->62886.39, delay 23.00->23.00).
phyopt: part=high seed=n29706(id=29706 center=29706 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62883.73->62883.73, delay 23.00->23.00).
phyopt: part=high seed=n29708(id=29708 center=29708 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62883.73->62886.92, delay 23.00->23.00).
phyopt: part=high seed=n29777(id=29777 center=29777 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62883.73->62882.13, delay 23.00->23.00).
phyopt: part=high seed=n29778(id=29778 center=29778 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62882.13->63048.12, delay 23.00->23.00).
phyopt: part=high seed=n29780(id=29780 center=29780 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62882.13->62884.53, delay 23.00->23.00).
phyopt: part=high seed=n29784(id=29784 center=29784 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62882.13->62877.88, delay 23.00->23.00).
phyopt: part=high seed=n29786(id=29786 center=29786 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62877.88->62922.57, delay 23.00->23.00).
phyopt: part=high seed=n29789(id=29789 center=29789 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62877.88->62877.88, delay 23.00->23.00).
phyopt: part=high seed=n29836(id=29836 center=29836 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62877.88->62878.14, delay 23.00->23.00).
phyopt: part=high seed=n29838(id=29838 center=29838 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62877.88->62879.21, delay 23.00->23.00).
phyopt: part=high seed=n29839(id=29839 center=29839 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62877.88->62877.61, delay 23.00->23.00).
phyopt: part=high seed=n29843(id=29843 center=29843 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62877.61->62877.61, delay 23.00->23.00).
phyopt: part=high seed=n29849(id=29849 center=29849 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62877.61->62864.05, delay 23.00->23.00).
phyopt: part=high seed=n29851(id=29851 center=29851 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62864.05->62864.31, delay 23.00->23.00).
phyopt: part=high seed=n34209(id=34209 center=34209 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62864.05->62861.65, delay 23.00->23.00).
phyopt: part=high seed=n34212(id=34212 center=34212 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62861.65->62861.65, delay 23.00->23.00).
phyopt: part=high seed=n34219(id=34219 center=34219 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62861.65->62856.33, delay 23.00->23.00).
phyopt: part=high seed=n34221(id=34221 center=34221 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62856.33->62856.60, delay 23.00->23.00).
phyopt: part=high seed=n34222(id=34222 center=34222 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62856.33->62857.93, delay 23.00->23.00).
phyopt: part=high seed=n34308(id=34308 center=34308 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62856.33->62855.80, delay 23.00->23.00).
phyopt: part=high seed=n34311(id=34311 center=34311 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62855.80->62855.53, delay 23.00->23.00).
phyopt: part=high seed=n34315(id=34315 center=34315 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62855.53->62854.20, delay 23.00->23.00).
phyopt: part=high seed=n34323(id=34323 center=34323 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62854.20->62862.18, delay 23.00->23.00).
phyopt: part=high seed=n34324(id=34324 center=34324 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62854.20->62853.94, delay 23.00->23.00).
phyopt: part=high seed=n34327(id=34327 center=34327 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62853.94->62850.75, delay 23.00->23.00).
phyopt: part=high seed=n34330(id=34330 center=34330 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62850.75->62850.75, delay 23.00->23.00).
phyopt: part=high seed=n34333(id=34333 center=34333 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62859.26, delay 23.00->23.00).
phyopt: part=high seed=n34335(id=34335 center=34335 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62887.19, delay 23.00->23.00).
phyopt: part=high seed=n34336(id=34336 center=34336 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62976.30, delay 23.00->23.00).
phyopt: part=high seed=n34344(id=34344 center=34344 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62851.81, delay 23.00->23.00).
phyopt: part=high seed=n34345(id=34345 center=34345 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62850.75->62850.75, delay 23.00->23.00).
phyopt: part=high seed=n34348(id=34348 center=34348 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62852.61, delay 23.00->23.00).
phyopt: part=high seed=n34349(id=34349 center=34349 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62852.87, delay 23.00->23.00).
phyopt: part=high seed=n34351(id=34351 center=34351 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62851.01, delay 23.00->23.00).
phyopt: part=high seed=n34352(id=34352 center=34352 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62865.11, delay 23.00->23.00).
phyopt: part=high seed=n34353(id=34353 center=34353 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->63239.90, delay 23.00->23.00).
phyopt: part=high seed=n34354(id=34354 center=34354 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62852.61, delay 23.00->23.00).
phyopt: part=high seed=n34355(id=34355 center=34355 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62852.34, delay 23.00->23.00).
phyopt: part=high seed=n34356(id=34356 center=34356 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62850.75->62850.75, delay 23.00->23.00).
phyopt: part=high seed=n34362(id=34362 center=34362 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62851.81, delay 23.00->23.00).
phyopt: part=high seed=n34370(id=34370 center=34370 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->63090.15, delay 23.00->23.00).
phyopt: part=high seed=n34371(id=34371 center=34371 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->62924.16, delay 23.00->23.00).
phyopt: part=high seed=n34396(id=34396 center=34396 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.75->63169.95, delay 23.00->23.00).
phyopt: part=high seed=n34398(id=34398 center=34398 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62850.75->62850.48, delay 23.00->23.00).
phyopt: part=high seed=n34402(id=34402 center=34402 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62850.48->62850.21, delay 23.00->23.00).
phyopt: part=high seed=n34405(id=34405 center=34405 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.21->62851.01, delay 23.00->23.00).
phyopt: part=high seed=n34406(id=34406 center=34406 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.21->62852.08, delay 23.00->23.00).
phyopt: part=high seed=n34410(id=34410 center=34410 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62850.21->62858.46, delay 23.00->23.00).
phyopt: part=high seed=n34411(id=34411 center=34411 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62850.21->62849.42, delay 23.00->23.00).
phyopt: part=high seed=n34450(id=34450 center=34450 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62849.42->62849.68, delay 23.00->23.00).
phyopt: part=high seed=n34452(id=34452 center=34452 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62849.42->62849.15, delay 23.00->23.00).
phyopt: part=high seed=n34455(id=34455 center=34455 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62849.15->62847.55, delay 23.00->23.00).
phyopt: part=high seed=n34457(id=34457 center=34457 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62847.55->62848.09, delay 23.00->23.00).
phyopt: part=high seed=n34461(id=34461 center=34461 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62847.55->62848.62, delay 23.00->23.00).
phyopt: part=high seed=n34462(id=34462 center=34462 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62847.55->62851.81, delay 23.00->23.00).
phyopt: part=high seed=n34463(id=34463 center=34463 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62847.55->62846.76, delay 23.00->23.00).
phyopt: part=high seed=n34466(id=34466 center=34466 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62846.76->63182.98, delay 23.00->23.00).
phyopt: part=high seed=n34470(id=34470 center=34470 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62846.76->62846.76, delay 23.00->23.00).
phyopt: part=high seed=n34479(id=34479 center=34479 R=5 crit=0.917 pot=0.2240)
phyopt: accepted (map area 62846.76->62845.96, delay 23.00->23.00).
phyopt: part=high seed=n34485(id=34485 center=34485 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->62846.22, delay 23.00->23.00).
phyopt: part=high seed=n34486(id=34486 center=34486 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->63077.64, delay 23.00->23.00).
phyopt: part=high seed=n34488(id=34488 center=34488 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->62848.09, delay 23.00->23.00).
phyopt: part=high seed=n34489(id=34489 center=34489 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->63096.53, delay 23.00->23.00).
phyopt: part=high seed=n34491(id=34491 center=34491 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->62849.15, delay 23.00->23.00).
phyopt: part=high seed=n34492(id=34492 center=34492 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->63099.19, delay 23.00->23.00).
phyopt: part=high seed=n34499(id=34499 center=34499 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->62879.74, delay 23.00->23.00).
phyopt: part=high seed=n34500(id=34500 center=34500 R=5 crit=0.917 pot=0.2240)
phyopt: rejected (map area 62845.96->62860.85, delay 23.00->23.00).
