======== ABC command line "source /tmp/dyn_c6288_287.scr"
Warning: Detected 2 multi-output cells (for example, "FA_X1").
mapper_extract: wrote 2338 lines to "/mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/c6288/c6288_cfg_winvpair_base.csv".
Loaded 2338 physical records from /mnt/d/My_abc_work/abc/my_work/dynamic_scheduler_work/result/run_dynamic_per_aig_full_cfg_winvpair_base/c6288/c6288_cfg_winvpair_base.csv
Potential rebuilt: alpha(low/mid/high)=0.200/0.500/0.800 avg_struct=0.6206 avg_slack=0.0941 avg_opt_mid=0.3573
Physical records : 2338
Gate summary     : NAND=2291 AND=46 INV=1 OTHER=0
phyopt: part=high seed=n527(id=527 center=527 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n528(id=528 center=528 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n604(id=604 center=604 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1402.09, delay 45.00->45.00).
phyopt: part=high seed=n605(id=605 center=605 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1402.09, delay 45.00->45.00).
phyopt: part=high seed=n639(id=639 center=639 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n640(id=640 center=640 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n726(id=726 center=726 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n727(id=727 center=727 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n761(id=761 center=761 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1403.68, delay 45.00->45.00).
phyopt: part=high seed=n762(id=762 center=762 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1403.42, delay 45.00->45.00).
phyopt: part=high seed=n858(id=858 center=858 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n859(id=859 center=859 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n893(id=893 center=893 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n894(id=894 center=894 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1402.35, delay 45.00->45.00).
phyopt: part=high seed=n1000(id=1000 center=1000 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1402.62, delay 45.00->45.00).
phyopt: part=high seed=n1001(id=1001 center=1001 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1402.62, delay 45.00->45.00).
phyopt: part=high seed=n1035(id=1035 center=1035 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1401.82, delay 45.00->45.00).
phyopt: part=high seed=n1036(id=1036 center=1036 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1401.82, delay 45.00->45.00).
phyopt: part=high seed=n1152(id=1152 center=1152 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1401.55->1401.82, delay 45.00->45.00).
phyopt: part=high seed=n1153(id=1153 center=1153 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1401.55, delay 45.00->45.00).
phyopt: part=high seed=n1182(id=1182 center=1182 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1401.55->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1183(id=1183 center=1183 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1309(id=1309 center=1309 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1400.22->1401.29, delay 45.00->45.00).
phyopt: part=high seed=n1310(id=1310 center=1310 R=5 crit=0.974 pot=0.1775)
phyopt: rejected (map area 1400.22->1401.29, delay 45.00->45.00).
phyopt: part=high seed=n1329(id=1329 center=1329 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1330(id=1330 center=1330 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1466(id=1466 center=1466 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1467(id=1467 center=1467 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1476(id=1476 center=1476 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1477(id=1477 center=1477 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1623(id=1623 center=1623 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1624(id=1624 center=1624 R=5 crit=0.974 pot=0.1775)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n80(id=80 center=80 R=5 crit=0.974 pot=0.1743)
phyopt: rejected (map area 1400.22->1403.42, delay 45.00->45.00).
phyopt: part=high seed=n84(id=84 center=84 R=5 crit=0.974 pot=0.1743)
phyopt: rejected (map area 1400.22->1401.02, delay 45.00->45.00).
phyopt: part=high seed=n142(id=142 center=142 R=5 crit=0.974 pot=0.1743)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n296(id=296 center=296 R=5 crit=0.974 pot=0.1743)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n602(id=602 center=602 R=5 crit=0.974 pot=0.1743)
phyopt: rejected (map area 1400.22->1400.76, delay 45.00->45.00).
phyopt: part=high seed=n998(id=998 center=998 R=5 crit=0.974 pot=0.1743)
phyopt: rejected (map area 1400.22->1401.29, delay 45.00->45.00).
phyopt: part=high seed=n1002(id=1002 center=1002 R=5 crit=0.974 pot=0.1743)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n1037(id=1037 center=1037 R=5 crit=0.974 pot=0.1743)
phyopt: rejected (map area 1400.22->1402.09, delay 45.00->45.00).
phyopt: part=high seed=n1307(id=1307 center=1307 R=5 crit=0.974 pot=0.1743)
phyopt: rejected (map area 1400.22->1401.29, delay 45.00->45.00).
phyopt: part=high seed=n69(id=69 center=69 R=5 crit=0.982 pot=0.1673)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n200(id=200 center=200 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n275(id=275 center=275 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n282(id=282 center=282 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n360(id=360 center=360 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n367(id=367 center=367 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1401.82, delay 45.00->45.00).
phyopt: part=high seed=n374(id=374 center=374 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1402.62, delay 45.00->45.00).
phyopt: part=high seed=n455(id=455 center=455 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1403.42, delay 45.00->45.00).
phyopt: part=high seed=n462(id=462 center=462 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1404.48, delay 45.00->45.00).
phyopt: part=high seed=n469(id=469 center=469 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n476(id=476 center=476 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n560(id=560 center=560 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n567(id=567 center=567 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n574(id=574 center=574 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n581(id=581 center=581 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n588(id=588 center=588 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n675(id=675 center=675 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1401.82, delay 45.00->45.00).
phyopt: part=high seed=n682(id=682 center=682 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1402.62, delay 45.00->45.00).
phyopt: part=high seed=n689(id=689 center=689 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1402.88, delay 45.00->45.00).
phyopt: part=high seed=n696(id=696 center=696 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1403.68, delay 45.00->45.00).
phyopt: part=high seed=n703(id=703 center=703 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1401.82, delay 45.00->45.00).
phyopt: part=high seed=n710(id=710 center=710 R=5 crit=0.991 pot=0.1603)
phyopt: rejected (map area 1400.22->1403.42, delay 45.00->45.00).
phyopt: part=high seed=n800(id=800 center=800 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n807(id=807 center=807 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n814(id=814 center=814 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n821(id=821 center=821 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=high seed=n828(id=828 center=828 R=5 crit=0.991 pot=0.1603)
phyopt: accepted (map area 1400.22->1400.22, delay 45.00->45.00).
The node "n2391" with ID 2391 is not in the current network.
phyopt: skip seed=n2391 (cannot resolve center node in current AIG).
The node "n2376" with ID 2376 is not in the current network.
phyopt: skip seed=n2376 (cannot resolve center node in current AIG).
The node "n2355" with ID 2355 is not in the current network.
phyopt: skip seed=n2355 (cannot resolve center node in current AIG).
The node "n2370" with ID 2370 is not in the current network.
phyopt: skip seed=n2370 (cannot resolve center node in current AIG).
The node "n2324" with ID 2324 is not in the current network.
phyopt: skip seed=n2324 (cannot resolve center node in current AIG).
The node "n2283" with ID 2283 is not in the current network.
phyopt: skip seed=n2283 (cannot resolve center node in current AIG).
The node "n2232" with ID 2232 is not in the current network.
phyopt: skip seed=n2232 (cannot resolve center node in current AIG).
The node "n2345" with ID 2345 is not in the current network.
phyopt: skip seed=n2345 (cannot resolve center node in current AIG).
The node "n2171" with ID 2171 is not in the current network.
phyopt: skip seed=n2171 (cannot resolve center node in current AIG).
The node "n2314" with ID 2314 is not in the current network.
phyopt: skip seed=n2314 (cannot resolve center node in current AIG).
The node "n2339" with ID 2339 is not in the current network.
phyopt: skip seed=n2339 (cannot resolve center node in current AIG).
phyopt: part=low seed=n2100(id=2100 center=2100 R=3 crit=0.149 pot=0.7831)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
The node "n2273" with ID 2273 is not in the current network.
phyopt: skip seed=n2273 (cannot resolve center node in current AIG).
phyopt: part=low seed=n2019(id=2019 center=2019 R=3 crit=0.167 pot=0.7796)
phyopt: rejected (map area 1400.22->1400.76, delay 45.00->45.00).
The node "n2222" with ID 2222 is not in the current network.
phyopt: skip seed=n2222 (cannot resolve center node in current AIG).
phyopt: part=low seed=n1874(id=1874 center=1874 R=3 crit=0.184 pot=0.7761)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=low seed=n2161(id=2161 center=2161 R=3 crit=0.184 pot=0.7761)
Object with ID 2161 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
The node "n2304" with ID 2304 is not in the current network.
phyopt: skip seed=n2304 (cannot resolve center node in current AIG).
phyopt: part=low seed=n1024(id=1024 center=1024 R=3 crit=0.202 pot=0.7726)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n882(id=882 center=882 R=4 crit=0.254 pot=0.7559)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n2080(id=2080 center=2080 R=4 crit=0.254 pot=0.7559)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
The node "n2253" with ID 2253 is not in the current network.
phyopt: skip seed=n2253 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n1769(id=1769 center=1769 R=4 crit=0.263 pot=0.7515)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n1017(id=1017 center=1017 R=4 crit=0.272 pot=0.7471)
phyopt: rejected (map area 1400.22->1402.09, delay 45.00->45.00).
phyopt: part=mid seed=n1619(id=1619 center=1619 R=4 crit=0.272 pot=0.7471)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n1999(id=1999 center=1999 R=4 crit=0.272 pot=0.7471)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
The node "n2202" with ID 2202 is not in the current network.
phyopt: skip seed=n2202 (cannot resolve center node in current AIG).
The node "n2247" with ID 2247 is not in the current network.
phyopt: skip seed=n2247 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n1162(id=1162 center=1162 R=4 crit=0.289 pot=0.7384)
phyopt: rejected (map area 1400.22->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n1854(id=1854 center=1854 R=4 crit=0.289 pot=0.7384)
phyopt: accepted (map area 1400.22->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n2141(id=2141 center=2141 R=4 crit=0.289 pot=0.7384)
Object with ID 2141 is not a node or reg output.
Error: Extracting sequential window has failed.
Error: phyopt: local optimization failed. Rolling back.
phyopt: part=mid seed=n750(id=750 center=750 R=4 crit=0.307 pot=0.7296)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n2070(id=2070 center=2070 R=4 crit=0.307 pot=0.7296)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1612(id=1612 center=1612 R=4 crit=0.316 pot=0.7252)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1762(id=1762 center=1762 R=4 crit=0.316 pot=0.7252)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n875(id=875 center=875 R=4 crit=0.325 pot=0.7208)
phyopt: rejected (map area 1399.69->1400.49, delay 45.00->45.00).
phyopt: part=mid seed=n1462(id=1462 center=1462 R=4 crit=0.325 pot=0.7208)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1989(id=1989 center=1989 R=4 crit=0.325 pot=0.7208)
phyopt: rejected (map area 1399.69->1400.22, delay 45.00->45.00).
The node "n2192" with ID 2192 is not in the current network.
phyopt: skip seed=n2192 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n1844(id=1844 center=1844 R=4 crit=0.342 pot=0.7120)
phyopt: rejected (map area 1399.69->1399.96, delay 45.00->45.00).
phyopt: part=mid seed=n2131(id=2131 center=2131 R=4 crit=0.342 pot=0.7120)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
The node "n2186" with ID 2186 is not in the current network.
phyopt: skip seed=n2186 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n628(id=628 center=628 R=4 crit=0.360 pot=0.7033)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n2060(id=2060 center=2060 R=4 crit=0.360 pot=0.7033)
phyopt: rejected (map area 1399.69->1399.96, delay 45.00->45.00).
phyopt: part=mid seed=n1455(id=1455 center=1455 R=4 crit=0.368 pot=0.6989)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1605(id=1605 center=1605 R=4 crit=0.368 pot=0.6989)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1755(id=1755 center=1755 R=4 crit=0.368 pot=0.6989)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n743(id=743 center=743 R=4 crit=0.377 pot=0.6945)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1305(id=1305 center=1305 R=4 crit=0.377 pot=0.6945)
phyopt: rejected (map area 1399.69->1400.76, delay 45.00->45.00).
phyopt: part=mid seed=n1979(id=1979 center=1979 R=4 crit=0.377 pot=0.6945)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1834(id=1834 center=1834 R=4 crit=0.395 pot=0.6857)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n2121(id=2121 center=2121 R=4 crit=0.395 pot=0.6857)
phyopt: rejected (map area 1399.69->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n516(id=516 center=516 R=4 crit=0.412 pot=0.6770)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1003(id=1003 center=1003 R=4 crit=0.412 pot=0.6770)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n2050(id=2050 center=2050 R=4 crit=0.412 pot=0.6770)
phyopt: rejected (map area 1399.69->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n1298(id=1298 center=1298 R=4 crit=0.421 pot=0.6726)
phyopt: rejected (map area 1399.69->1400.76, delay 45.00->45.00).
phyopt: part=mid seed=n1448(id=1448 center=1448 R=4 crit=0.421 pot=0.6726)
phyopt: rejected (map area 1399.69->1400.49, delay 45.00->45.00).
phyopt: part=mid seed=n1598(id=1598 center=1598 R=4 crit=0.421 pot=0.6726)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1748(id=1748 center=1748 R=4 crit=0.421 pot=0.6726)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n2115(id=2115 center=2115 R=4 crit=0.421 pot=0.6726)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n621(id=621 center=621 R=4 crit=0.430 pot=0.6682)
phyopt: rejected (map area 1399.69->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1148(id=1148 center=1148 R=4 crit=0.430 pot=0.6682)
phyopt: accepted (map area 1399.69->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1969(id=1969 center=1969 R=4 crit=0.430 pot=0.6682)
phyopt: rejected (map area 1399.16->1399.43, delay 45.00->45.00).
phyopt: part=mid seed=n1824(id=1824 center=1824 R=4 crit=0.447 pot=0.6594)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n414(id=414 center=414 R=4 crit=0.465 pot=0.6506)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n861(id=861 center=861 R=4 crit=0.465 pot=0.6506)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n2040(id=2040 center=2040 R=4 crit=0.465 pot=0.6506)
phyopt: rejected (map area 1399.16->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1141(id=1141 center=1141 R=4 crit=0.474 pot=0.6463)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1291(id=1291 center=1291 R=4 crit=0.474 pot=0.6463)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1441(id=1441 center=1441 R=4 crit=0.474 pot=0.6463)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1591(id=1591 center=1591 R=4 crit=0.474 pot=0.6463)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1741(id=1741 center=1741 R=4 crit=0.474 pot=0.6463)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n509(id=509 center=509 R=4 crit=0.482 pot=0.6419)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n996(id=996 center=996 R=4 crit=0.482 pot=0.6419)
phyopt: rejected (map area 1399.16->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n1959(id=1959 center=1959 R=4 crit=0.482 pot=0.6419)
phyopt: rejected (map area 1399.16->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n2034(id=2034 center=2034 R=4 crit=0.491 pot=0.6375)
phyopt: rejected (map area 1399.16->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n614(id=614 center=614 R=4 crit=0.500 pot=0.6331)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1814(id=1814 center=1814 R=4 crit=0.500 pot=0.6331)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n322(id=322 center=322 R=4 crit=0.518 pot=0.6243)
phyopt: rejected (map area 1399.16->1399.96, delay 45.00->45.00).
phyopt: part=mid seed=n729(id=729 center=729 R=4 crit=0.518 pot=0.6243)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n989(id=989 center=989 R=4 crit=0.526 pot=0.6199)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1134(id=1134 center=1134 R=4 crit=0.526 pot=0.6199)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1284(id=1284 center=1284 R=4 crit=0.526 pot=0.6199)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1434(id=1434 center=1434 R=4 crit=0.526 pot=0.6199)
phyopt: rejected (map area 1399.16->1400.22, delay 45.00->45.00).
phyopt: part=mid seed=n1584(id=1584 center=1584 R=4 crit=0.526 pot=0.6199)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1734(id=1734 center=1734 R=4 crit=0.526 pot=0.6199)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n854(id=854 center=854 R=4 crit=0.535 pot=0.6156)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1949(id=1949 center=1949 R=4 crit=0.535 pot=0.6156)
phyopt: rejected (map area 1399.16->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n502(id=502 center=502 R=4 crit=0.553 pot=0.6068)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1804(id=1804 center=1804 R=4 crit=0.553 pot=0.6068)
phyopt: rejected (map area 1399.16->1399.16, delay 45.00->45.00).
phyopt: part=mid seed=n1943(id=1943 center=1943 R=4 crit=0.561 pot=0.6024)
phyopt: accepted (map area 1399.16->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n240(id=240 center=240 R=4 crit=0.570 pot=0.5980)
phyopt: rejected (map area 1398.63->1399.43, delay 45.00->45.00).
phyopt: part=mid seed=n847(id=847 center=847 R=4 crit=0.579 pot=0.5936)
phyopt: rejected (map area 1398.63->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n982(id=982 center=982 R=4 crit=0.579 pot=0.5936)
phyopt: rejected (map area 1398.63->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n1127(id=1127 center=1127 R=4 crit=0.579 pot=0.5936)
phyopt: rejected (map area 1398.63->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1277(id=1277 center=1277 R=4 crit=0.579 pot=0.5936)
phyopt: rejected (map area 1398.63->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n1427(id=1427 center=1427 R=4 crit=0.579 pot=0.5936)
phyopt: rejected (map area 1398.63->1399.69, delay 45.00->45.00).
phyopt: part=mid seed=n1577(id=1577 center=1577 R=4 crit=0.579 pot=0.5936)
phyopt: rejected (map area 1398.63->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n1727(id=1727 center=1727 R=4 crit=0.579 pot=0.5936)
phyopt: accepted (map area 1398.63->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n722(id=722 center=722 R=4 crit=0.588 pot=0.5892)
phyopt: rejected (map area 1397.83->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n400(id=400 center=400 R=4 crit=0.605 pot=0.5805)
phyopt: rejected (map area 1397.83->1398.63, delay 45.00->45.00).
phyopt: part=mid seed=n1794(id=1794 center=1794 R=4 crit=0.605 pot=0.5805)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
The node "n2394" with ID 2394 is not in the current network.
phyopt: skip seed=n2394 (cannot resolve center node in current AIG).
The node "n2395" with ID 2395 is not in the current network.
phyopt: skip seed=n2395 (cannot resolve center node in current AIG).
phyopt: part=mid seed=n168(id=168 center=168 R=4 crit=0.623 pot=0.5717)
phyopt: rejected (map area 1397.83->1545.99, delay 45.00->45.00).
phyopt: part=mid seed=n715(id=715 center=715 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1401.82, delay 45.00->45.00).
phyopt: part=mid seed=n840(id=840 center=840 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n975(id=975 center=975 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1120(id=1120 center=1120 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1398.89, delay 45.00->45.00).
phyopt: part=mid seed=n1270(id=1270 center=1270 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1420(id=1420 center=1420 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1570(id=1570 center=1570 R=4 crit=0.632 pot=0.5673)
phyopt: rejected (map area 1397.83->1397.83, delay 45.00->45.00).
phyopt: part=mid seed=n1720(id=1720 center=1720 R=4 crit=0.632 pot=0.5673)
